,DC,Fixed_Den_Pitt,Fixed_Plant_Const,From Camden,From Modesto,Number of DCs,cost,min_time
1,Greenville,FALSE,FALSE,0,0,9,19987693.42,1
1,Indianapolis,FALSE,FALSE,2553505,0,9,19987693.42,1
1,Knoxville,FALSE,FALSE,1168537,0,9,19987693.42,1
1,Louisville,FALSE,FALSE,0,0,9,19987693.42,1
1,Memphis,FALSE,FALSE,886020,0,9,19987693.42,1
1,Nashville,FALSE,FALSE,0,0,9,19987693.42,1
1,Pittsburgh,FALSE,FALSE,4373697,0,9,19987693.42,1
1,Atlanta,FALSE,FALSE,577560,0,10,19913964.58,1
1,Charleston,FALSE,FALSE,0,0,10,19913964.58,1
1,Charlotte,FALSE,FALSE,487850,0,10,19913964.58,1
1,Chattanooga,FALSE,FALSE,0,0,10,19913964.58,1
1,Chicago,FALSE,FALSE,923755,0,10,19913964.58,1
1,Cincinnati,FALSE,FALSE,0,0,10,19913964.58,1
1,Dallas,FALSE,FALSE,1950023,0,10,19913964.58,1
